sample_id,scenario_id,split,ground_truth,whisper_transcript,wer,is_error,avg_logprob,no_speech_prob,compression_ratio,temperature,noise_factor,language
nlu_0302_09,S0302,train,"The professional handling the matter is reviewing the effect of hedging strategy on the overall situation and the associated observed changes; during the ongoing evaluation, the decision-making group, while comparing the available options.","The professional handling the matter is reviewing the effect of hedging strategy on the overall situation and the associated observed changes. During the ongoing evaluation, the decision making group while comparing the available options.",0.15151515151515152,1,-0.2242796254712482,0.00691533787176013,1.515923566878981,0.5,0.005,en
nlu_0120_05,S0120,train,"The specialist discussed the documented issue involving demyelinating lesion during the latest report; during the latest review, the reviewing group, after the latest information was reviewed. The record specifically references multiple sclerosis.","The specialist discussed the documented issue involving demyelinating lesion during the latest report. During the latest review, the reviewing group, after the latest information was reviewed. The record specifically references multiple sclerosis.",0.0625,1,-0.26412121454874676,0.006562120746821165,1.5833333333333333,0.5,0.005,en
nlu_0225_06,S0225,unseen,"The available evidence was considered before deciding how to address the current status of loan-to-value ratio; after the recent update, the assigned professional, while considering the current evidence.","The available evidence was considered before deciding how to address the current status of loan-to-value ratio. After the recent update, the assigned professional, while considering the current evidence.",0.07142857142857142,1,-0.14574406786662777,0.0020010864827781916,1.45,0.5,0.005,en
nlu_0288_04,S0288,validation,"A detailed screening was requested concerning the implications of capital gains; as part of the current review, the assigned professional, before the next decision.","a detailed screening was requested concerning the implications of capital gains. As part of the current review, the assigned professional before the next decision.",0.16666666666666666,1,-0.1959354132413864,0.002310952404513955,1.3583333333333334,0.5,0.005,en
nlu_0564_10,S0564,train,"I need some information because I want to check store opening; after the latest information became available, the responsible specialist, while comparing the available options.","I need some information because I want to check store opening. After the latest information became available, the responsible specialist while comparing the available options.",0.12,1,-0.2808471407209124,0.0068122828379273415,1.4462809917355373,0.5,0.005,en
nlu_0255_10,S0255,train,"Further report is needed before a final decision is made about the decision surrounding fixed income; in the current round of review, the relevant team, after the latest information was reviewed. The record specifically references asset allocation.","Further report is needed before a final decision is made about the decision surrounding fixed income. In the current round of review, the relevant team after the latest information was reviewed. The record specifically references asset allocation.",0.08108108108108109,1,-0.22592586278915405,0.003109907964244485,1.5153374233128833,0.5,0.005,en
nlu_0316_05,S0316,train,"The specialist discussed the documented issue involving confidential information during the latest assessment; during the latest review, the technical or professional team, before the matter is finalized. The record specifically references confidentiality clause.","The specialist discussed the documented issue involving confidential information during the latest assessment. During the latest review, the technical or professional team, before the matter is finalized. The record specifically references confidentiality clause.",0.06060606060606061,1,-0.27366498311360676,0.00372175476513803,1.5654761904761905,0.5,0.005,en
nlu_0010_04,S0010,validation,"A detailed account was requested concerning the implications of irregularly irregular rhythm; as part of the current review, the reviewing group, after the latest information was reviewed.","A detailed account was requested concerning the implications of irregularly irregular rhythm. As part of the current review, the reviewing group, after the latest information was reviewed.",0.07407407407407407,1,-0.24047256160426783,0.004809490870684385,1.4573643410852712,0.5,0.005,en
nlu_0208_08,S0208,train,"The case involves the reported concern involving deposit account, and the relevant relevant records is being assessed; during the latest review, the person handling the matter, during the present round of discussion. The record specifically references deposit account.","The case involves the reported concern involving deposit account and the relevant relevant records is being assessed. During the latest review, the person handling the matter during the present round of discussion. The record specifically references deposit account.",0.10526315789473684,1,-0.29464867650246135,0.005701370537281036,1.6521739130434783,0.5,0.005,en
nlu_0047_10,S0047,unseen,"Further validation is needed before a final decision is made about the decision surrounding ejection fraction; after the recent update, the reviewing group, before the next decision. The record specifically references echocardiography.","Further validation is needed before a final decision is made about the decision surrounding ejection fraction. After the recent update, the reviewing group before the next decision. The record specifically references echocardiography.",0.09375,1,-0.2075052070617676,0.0030822227708995342,1.5294117647058822,0.5,0.005,en
nlu_0079_08,S0079,validation,"The case involves the reported concern involving ischemic stroke, and the relevant relevant records is being assessed; during the most recent assessment, the reviewing group, after the latest information was reviewed. The record specifically references ischemic stroke.","The case involves the reported concern involving ischemic stroke and the relevant relevant records is being assessed. During the most recent assessment, the reviewing group, after the latest information was reviewed. The record specifically references ischemic stroke.",0.08108108108108109,1,-0.2638243369336398,0.005383033771067858,1.6441717791411044,0.5,0.005,en
nlu_0170_10,S0170,train,"Further response is needed before a final decision is made about the decision surrounding activated partial thromboplastin time; during the ongoing evaluation, the assigned professional, before the next decision. The record specifically references heparin.","Further response is needed before a final decision is made about the decision surrounding activated partial thrombo-plastentime. During the ongoing evaluation, the assigned professional before the next decision. The record specifically references heparin.",0.11764705882352941,1,-0.25722659717906604,0.004898352548480034,1.5088757396449703,0.5,0.005,en
nlu_0184_08,S0184,train,"The case involves the reported concern involving levothyroxine, and the relevant relevant records is being assessed; following the previous discussion, the technical or professional team, before the matter is finalized. The record specifically references levothyroxine.","The case involves the reported concern involving Levothiric Sign and the relevant relevant records is being assessed, following the previous discussion, the technical or professional team, before the matter is finalized. The record specifically references Levothiric Sign.",0.14285714285714285,1,-0.24751751377897444,0.0055337767116725445,1.6094674556213018,0.5,0.005,en
nlu_0307_04,S0307,validation,"A detailed strategy was requested concerning the implications of yield curve; at the next decision point, the responsible specialist, before the next decision.","A detailed strategy was requested concerning the implications of yield curve. At the next decision point, the responsible specialist before the next decision.",0.13043478260869565,1,-0.156001829331921,0.0018911429215222597,1.3982300884955752,0.5,0.005,en
nlu_0171_07,S0171,train,"The latest authorization focused on the evidence related to activated partial thromboplastin time; after the latest information became available, the assigned professional, after the latest information was reviewed. The discussion also considers anticoagulation.","The latest authorization focused on the evidence related to activated partial thromboplastin time. After the latest information became available, the assigned professional, after the latest information was reviewed. The discussion also considers anti-quagulation.",0.09090909090909091,1,-0.2729050935973122,0.12009100504219532,1.41148414601652,0.5,0.005,en
nlu_0397_08,S0397,train,"The case involves the reported concern involving deposition, and the relevant relevant records is being assessed; as part of the current review, the person handling the matter, before the matter is finalized. The record specifically references deposition.","The case involves the reported concern involving deposition, and the relevant, relevant records is being assessed. As part of the current review, the person handling the matter before the matter is finalized. The record specifically references deposition.",0.10810810810810811,1,-0.14378866442927607,0.005196251440793276,1.59375,0.5,0.005,en
nlu_0387_03,S0387,validation,"The current available evidence requires further adjustment, especially in relation to the relationship between defendant and answer; following the previous discussion, the person handling the matter, while considering the current evidence. The discussion also considers answer.","The current available evidence requires further adjustment, especially in relation to the relationship between defendant and answer. Following the previous discussion, the person handling the matter, while considering the current evidence. The discussion also considers answer.",0.05555555555555555,1,-0.233051228073408,0.008152795024216175,1.658682634730539,0.5,0.005,en
nlu_0367_05,S0367,train,"The specialist discussed the documented issue involving contractual representation during the latest screening; after the recent update, the person handling the matter, while comparing the available options. The record specifically references representations and warranties.","The specialist discussed the documented issue involving contractual representation during the latest screening. After the recent update, the person handling the matter while comparing the available options. The records specifically references representations and warranties.",0.11764705882352941,1,-0.17981145646837024,0.003814958967268467,1.5747126436781607,0.5,0.005,en
nlu_0590_02,S0590,unseen,"Could you help me with send a document? This is during the latest review, the current reviewer, after the latest information was reviewed.","Could you help me with send a document? This is during the latest review, the current reviewer, after the latest information was reviewed.",0.0,0,-0.2509918510913849,0.005418514367192984,1.2897196261682242,0.5,0.005,en
nlu_0321_05,S0321,validation,"The specialist discussed the documented issue involving confidential information during the latest risk; after the latest information became available, the technical or professional team, during the present round of discussion. The record specifically references confidentiality clause.","The specialist discussed the documented issue involving confidential information during the latest risk. After the latest information became available, the technical or professional team during the present round of discussion. The records specifically references confidentiality clause.",0.1111111111111111,1,-0.3687862600016798,0.05184827372431755,1.3609047202797202,0.5,0.005,en
nlu_0061_05,S0061,train,"The specialist discussed the documented issue involving wide-complex rhythm during the latest risk; as part of the current review, the assigned professional, while comparing the available options. The record specifically references ventricular tachycardia.","The specialist discussed the documented issue involving wide complex rhythm during the latest risk. As part of the current review, the assigned professional, while comparing the available options. The record specifically references ventricular tachycardia.",0.12121212121212122,1,-0.133901424407959,0.0018132468685507774,1.4797687861271676,0.5,0.005,en
nlu_0495_03,S0495,train,"The current available evidence requires further authorization, especially in relation to the relationship between CI/CD pipeline and continuous integration; in the current round of review, the responsible specialist, during the present round of discussion. The discussion also considers continuous integration.","The current available evidence requires further authorization, especially in relation to the relationship between CI-CD pipeline and continuous integration. In the current round of review, the responsible specialist during the present round of discussion. The discussion also considers continuous integration.",0.1,1,-0.14195799827575684,0.009361837059259415,1.6885245901639345,0.5,0.005,en
nlu_0156_01,S0156,train,"The current findings was reviewed in relation to azithromycin and macrolide antibiotic, during the latest review, the technical or professional team, while considering the current evidence.","The current findings was reviewed in relation to Azithromycin and macrolide antibiotic. During the latest review, the technical or professional team while considering the current evidence.",0.15384615384615385,1,-0.3517619891044421,0.003933481872081757,1.3925925925925926,0.5,0.005,en
nlu_0471_09,S0471,unseen,"The professional handling the matter is reviewing the effect of relational database on the overall situation and the associated observed changes; during the latest review, the reviewing organization, during the present round of discussion.","The professional handling the matter is reviewing the effect of relational database on the overall situation and the associated observed changes. During the latest review, the reviewing organization during the present round of discussion.",0.08823529411764706,1,-0.13609233356657482,0.00774923712015152,1.63013698630137,0.5,0.005,en
nlu_0484_05,S0484,validation,"The specialist discussed the documented issue involving embedding during the latest monitoring; as part of the current review, the relevant team, before the matter is finalized. The record specifically references vector database.","The specialist discussed the documented issue involving embedding during the latest monitoring. As part of the current review, the relevant team, before the matter is finalized. The record specifically references vector database.",0.0625,1,-0.2907965554131402,0.002272658050060272,1.4493670886075949,0.5,0.005,en
nlu_0319_06,S0319,train,"The available evidence was considered before deciding how to address the current status of confidentiality clause; in the current round of review, the reviewing organization, during the present round of discussion.","The available evidence was considered before deciding how to address the current status of confidentiality clause. In the current round of review, the reviewing organization during the present round of discussion.",0.0967741935483871,1,-0.2004133782735685,0.003416996216401458,1.5106382978723405,0.5,0.005,en
nlu_0439_07,S0439,train,"The latest risk focused on the evidence related to image; at the next decision point, the responsible specialist, while considering the current evidence. The discussion also considers container.","the latest risk focused on the evidence related to image. At the next decision point, the responsible specialist, while considering the current evidence. The discussion also considers container.",0.10714285714285714,1,-0.376263663882301,0.0025816780980676413,1.4696969696969697,0.5,0.005,en
nlu_0159_07,S0159,train,"The latest risk focused on the evidence related to infection; after the latest information became available, the technical or professional team, while comparing the available options. The discussion also considers macrolide antibiotic.","The latest risk focused on the evidence related to infection. After the latest information became available, the technical or professional team while comparing the available options. The discussion also considers macrolide antibiotic.",0.09375,1,-0.22856419881184895,0.002744438825175166,1.5,0.5,0.005,en
nlu_0312_10,S0312,validation,"Further review is needed before a final decision is made about the decision surrounding maturity; after the latest information became available, the relevant team, before the next decision. The record specifically references yield curve.","Further review is needed before a final decision is made about the decision surrounding maturity. After the latest information became available, the relevant team before the next decision. The record specifically references yield curve.",0.08823529411764706,1,-0.13100775612725152,0.003242580918595195,1.503184713375796,0.5,0.005,en
nlu_0340_10,S0340,train,"Further adjustment is needed before a final decision is made about the decision surrounding contract interpretation; as part of the current review, the current reviewer, before the next decision. The record specifically references governing law.","Further adjustment is needed before a final decision is made about the decision surrounding contract interpretation. As part of the current review, the current reviewer before the next decision. The record specifically references governing law.",0.08571428571428572,1,-0.2178073525428772,0.00355139235034585,1.564102564102564,0.5,0.005,en
nlu_0041_02,S0041,train,"The team is evaluating echocardiography in the context of ejection fraction, with particular attention to the reported issue; after the recent update, the assigned professional, before the next decision. The record specifically references echocardiography.","The team is evaluating echocardiography in the context of ejection fraction, with particular attention to the reported issue. After the recent update, the assigned professional before the next decision. The record specifically references echocardiography.",0.08823529411764706,1,-0.12516754551937706,0.003537020180374384,1.5454545454545454,0.5,0.005,en
nlu_0004_02,S0004,train,"The team is evaluating myocardial ischemia in the context of coronary occlusion, with particular attention to the reported issue; during the ongoing evaluation, the relevant team, during the present round of discussion. The record specifically references myocardial ischemia.","The team is evaluating myocardial ischemia in the context of coronary occlusion, with particular attention to the reported issue. During the ongoing evaluation, the relevant team, during the present round of discussion. The record specifically references myocardial ischemia.",0.05263157894736842,1,-0.11412752999199761,0.004798807203769684,1.608187134502924,0.5,0.005,en
nlu_0149_04,S0149,train,"A detailed model was requested concerning the implications of amoxicillin; at the current stage, the responsible specialist, after the latest information was reviewed.","A detailed model was requested concerning the implications of a Moxacillin. At the current stage, the responsible specialist, after the latest information was reviewed.",0.13043478260869565,1,-0.31067514419555664,0.002096917713060975,1.344,0.5,0.005,en
nlu_0269_01,S0269,train,"The current findings was reviewed in relation to equity valuation and discounted cash flow, after the recent update, the decision-making group, before the matter is finalized.","The current findings was reviewed in relation to equity valuation and discounted cash flow. After the recent update, the decision-making group, before the matter is finalized.",0.07692307692307693,1,-0.17094570881611593,0.0021486564073711634,1.3059701492537314,0.5,0.005,en
nlu_0060_10,S0060,train,"Further adjustment is needed before a final decision is made about the decision surrounding ventricular rate; after the latest information became available, the assigned professional, before the matter is finalized. The record specifically references ventricular tachycardia.","Further adjustment is needed before a final decision is made about the decision surrounding ventricular rate. After the latest information became available, the assigned professional, before the matter is finalized. The record specifically references ventricular tachycardia.",0.05555555555555555,1,-0.1312071242422428,0.0024723520036786795,1.5363128491620113,0.5,0.005,en
nlu_0315_10,S0315,train,"Further report is needed before a final decision is made about the decision surrounding disclosure restriction; at the next decision point, the reviewing organization, during the present round of discussion. The record specifically references confidentiality clause.","Further report is needed before a final decision is made about the decision surrounding disclosure restriction. At the next decision point, the reviewing organization during the present round of discussion. The record specifically references confidentiality clause.",0.08333333333333333,1,-0.2847368767920961,0.004670592024922371,1.5773809523809523,0.5,0.005,en
nlu_0555_05,S0555,train,"Can you tell me how to ask for opening hours, given as part of the current review, the relevant team, before the next decision?","Can you tell me how to ask for opening hours, given as part of the current review, the relevant team before the next decision?",0.041666666666666664,1,-0.2018694559733073,0.006369893904775381,1.2352941176470589,0.5,0.005,en
nlu_0187_01,S0187,train,"The current findings was reviewed in relation to levothyroxine and thyroid hormone replacement, in the current round of review, the decision-making group, during the present round of discussion.","The current findings was reviewed in relation to Levothiric sign and thyroid hormone replacement. In the current round of review, the decision-making group during the present round of discussion.",0.17857142857142858,1,-0.3311424482436407,0.003709581680595875,1.4233576642335766,0.5,0.005,en
nlu_0057_06,S0057,validation,"The available evidence was considered before deciding how to address the current status of ventricular tachycardia; after the latest information became available, the person handling the matter, during the present round of discussion.","The available evidence was considered before deciding how to address the current status of ventricular tachycardia. After the latest information became available, the person handling the matter during the present round of discussion.",0.09090909090909091,1,-0.10330982208251953,0.0033205864019691944,1.484076433121019,0.5,0.005,en
nlu_0222_04,S0222,train,"A detailed risk was requested concerning the implications of loan-to-value ratio; during the latest review, the case team, after the latest information was reviewed.","A detailed risk was requested concerning the implications of loan-to-value ratio. During the latest review, the case team, after the latest information was reviewed.",0.08333333333333333,1,-0.26715216765532623,0.001596306450664997,1.3865546218487395,0.5,0.005,en
nlu_0197_07,S0197,unseen,"The latest case focused on the evidence related to transaction monitoring; at the next decision point, the reviewing group, before the matter is finalized. The discussion also considers anti-money laundering.","The latest case focused on the evidence related to transaction monitoring. At the next decision point, the reviewing group before the matter is finalized. The discussion also considers anti-money laundering.",0.1,1,-0.26727465696113056,0.0034727018792182207,1.4375,0.5,0.005,en
nlu_0087_06,S0087,train,"The available evidence was considered before deciding how to address the current status of cerebral infarction; during the latest review, the responsible specialist, after the latest information was reviewed.","The available evidence was considered before deciding how to address the current status of cerebral infarction. During the latest review, the responsible specialist, after the latest information was reviewed.",0.06896551724137931,1,-0.14188382625579835,0.0027404488064348698,1.4647887323943662,0.5,0.005,en
nlu_0461_08,S0461,train,"The case involves the reported concern involving OAuth 2.0, and the relevant relevant records is being assessed; after the recent update, the current reviewer, before the next decision. The record specifically references OAuth 2.0.","The case involves the reported concern involving OAuth 2 and the relevant, relevant records is being assessed. After the recent update, the current reviewer before the next decision. The record specifically references OAuth 2.",0.17647058823529413,1,-0.14640090942382813,0.006161667872220278,1.4966887417218544,0.5,0.005,en
nlu_0246_01,S0246,train,"The current findings was reviewed in relation to interest-rate reset and benchmark rate, in the current round of review, the responsible specialist, before the next decision.","The current findings was reviewed in relation to interest rate reset and benchmark rate. In the current round of review, the responsible specialist before the next decision.",0.19230769230769232,1,-0.15183439254760742,0.003472451586276293,1.4065040650406504,0.5,0.005,en
nlu_0570_03,S0570,train,"Please help me send a document; this is following the previous discussion, the decision-making group, during the present round of discussion.","Please help me send a document. This is following the previous discussion, the decision-making group, during the present round of discussion.",0.09523809523809523,1,-0.3267275393009186,0.003639746457338333,1.3177570093457944,0.5,0.005,en
nlu_0082_03,S0082,unseen,"The current available evidence requires further report, especially in relation to the relationship between cerebral infarction and brain MRI; during the latest review, the reviewing group, while considering the current evidence. The discussion also considers brain MRI.","The current available evidence requires further report, especially in relation to the relationship between cerebral infarction and brain MRI during the latest review, the reviewing group, while considering the current evidence. The discussion also considers brain MRI.",0.02702702702702703,1,-0.2840460499127706,0.14565925544593483,1.3283991228070176,0.5,0.005,en
nlu_0148_08,S0148,train,"The case involves the reported concern involving amoxicillin, and the relevant relevant records is being assessed; following the previous discussion, the reviewing organization, while considering the current evidence. The record specifically references amoxicillin.","The case involves the reported concern involving amoxicillin and the relevant relevant records is being assessed, following the previous discussion, the reviewing organization, while considering the current evidence. The records specifically references amoxicillin.",0.09090909090909091,1,-0.2647819519042969,0.006607326213270426,1.65625,0.5,0.005,en
nlu_0474_05,S0474,unseen,"The specialist discussed the documented issue involving relational database during the latest transfer; during the latest review, the relevant team, before the matter is finalized. The record specifically references PostgreSQL.","The specialist discussed the documented issue involving relational database during the latest transfer. During the latest review, the relevant team, before the matter is finalized. The record specifically references Postgres SQL.",0.13333333333333333,1,-0.18181661042300137,0.002690946916118264,1.4585987261146496,0.5,0.005,en
nlu_0228_02,S0228,train,"The team is evaluating loan-to-value ratio in the context of mortgage, with particular attention to the reported issue; during the latest review, the relevant team, after the latest information was reviewed. The record specifically references loan-to-value ratio.","The team is evaluating loan-to-value ratio in the context of mortgage, with particular attention to the reported issue. During the latest review, the relevant team, after the latest information was reviewed. The record specifically references loan-to-value ratio.",0.05405405405405406,1,-0.25462042052170325,0.003027282888069749,1.6134969325153374,0.5,0.005,en
nlu_0104_09,S0104,unseen,"The professional handling the matter is reviewing the effect of seizure activity on the overall situation and the associated observed changes; after the latest information became available, the person handling the matter, while comparing the available options.","The professional handling the matter is reviewing the effect of seizure activity on the overall situation and the associated observed changes. After the latest information became available, the person handling the matter while comparing the available options.",0.08108108108108109,1,-0.14801127115885418,0.007030603475868702,1.5987654320987654,0.5,0.005,en
nlu_0453_07,S0453,train,"The latest response focused on the evidence related to pod; at the next decision point, the case team, after the latest information was reviewed. The discussion also considers container orchestration.","The latest response focused on the evidence related to POD. At the next decision point, the case team, after the latest information was reviewed. The discussion also considers container orchestration.",0.06666666666666667,1,-0.32596763697537506,0.003156413557007909,1.408450704225352,0.5,0.005,en
nlu_0009_01,S0009,train,"The current findings was reviewed in relation to irregularly irregular rhythm and atrial fibrillation, during the ongoing evaluation, the reviewing organization, after the latest information was reviewed.","The current findings was reviewed in relation to a regularly irregular rhythm and atrial fibrillation. During the ongoing evaluation, the reviewing organization after the latest information was reviewed.",0.18518518518518517,1,-0.26629658632500225,0.004458922427147627,1.5037037037037038,0.5,0.005,en
nlu_0121_05,S0121,train,"The specialist discussed the documented issue involving peripheral nerve during the latest risk; after the latest information became available, the reviewing organization, after the latest information was reviewed. The record specifically references neuropathy.","The specialist discussed the documented issue involving peripheral nerve during the latest risk. After the latest information became available, the reviewing organization after the latest information was reviewed. The record specifically references neuropathy.",0.09090909090909091,1,-0.2646592525725669,0.0029976521618664265,1.6049382716049383,0.5,0.005,en
nlu_0329_06,S0329,validation,"The available evidence was considered before deciding how to address the current status of force majeure; in the current round of review, the responsible specialist, before the matter is finalized.","The available evidence was considered before deciding how to address the current status of Force Majora. In the current round of review, the responsible specialist, before the matter, is finalized.",0.13333333333333333,1,-0.24685734074290205,0.002430264838039875,1.3971631205673758,0.5,0.005,en
nlu_0155_06,S0155,train,"The available evidence was considered before deciding how to address the current status of azithromycin; at the current stage, the technical or professional team, while considering the current evidence.","The available evidence was considered before deciding how to address the current status of Azathromycin. At the current stage, the technical or professional team while considering the current evidence.",0.10344827586206896,1,-0.2790118932723999,0.0036881628911942244,1.488888888888889,0.5,0.005,en
nlu_0018_08,S0018,train,"The case involves the reported concern involving coronary artery disease, and the relevant relevant records is being assessed; after the latest information became available, the decision-making group, before the next decision. The record specifically references coronary artery disease.","The case involves the reported concern involving coronary artery disease and the relevant relevant records is being assessed. After the latest information became available, the decision-making group, before the next decision. The record specifically references coronary artery disease.",0.07894736842105263,1,-0.2583643879209246,0.006007733754813671,1.6666666666666667,0.5,0.005,en
nlu_0259_06,S0259,train,"The available evidence was considered before deciding how to address the current status of asset allocation; during the most recent assessment, the case team, during the present round of discussion.","The available evidence was considered before deciding how to address the current status of asset allocation. During the most recent assessment, the case team during the present round of discussion.",0.1,1,-0.17897971052872508,0.0033370896708220243,1.4485294117647058,0.5,0.005,en
nlu_0600_03,S0600,train,"Please help me ask for a location; this is at the current stage, the reviewing organization, before the next decision.","Please help me ask for a location. This is at the current stage, the reviewing organization before the next decision.",0.15,1,-0.3231207643236433,0.007241813000291586,1.1818181818181819,0.5,0.005,en
nlu_0487_04,S0487,train,"A detailed strategy was requested concerning the implications of transformer model; at the next decision point, the current reviewer, before the matter is finalized.","A detailed strategy was requested concerning the implications of transformer model. At the next decision point, the current reviewer, before the matter, is finalized.",0.125,1,-0.30255480373606963,0.0021207581739872694,1.3387096774193548,0.5,0.005,en
nlu_0144_09,S0144,train,"The professional handling the matter is reviewing the effect of basal insulin on the overall situation and the associated observed changes; as part of the current review, the reviewing group, before the matter is finalized.","The professional handling the matter is reviewing the effect of basal insulin on the overall situation and the associated observed changes. As part of the current review, the reviewing group, before the matter, is finalized.",0.08571428571428572,1,-0.2470701429578993,0.007366071455180645,1.5238095238095237,0.5,0.005,en
nlu_0030_07,S0030,validation,"The latest validation focused on the evidence related to ischemic pattern; during the latest review, the reviewing organization, before the matter is finalized. The discussion also considers electrocardiographic changes.","The latest validation focused on the evidence related to a schematic pattern during the latest review, the reviewing organization, before the matter is finalized. The discussion also considers electrocardiographic changes.",0.10344827586206896,1,-0.1893886611575172,0.002601013518869877,1.4899328859060403,0.5,0.005,en
nlu_0362_06,S0362,train,"The available evidence was considered before deciding how to address the current status of representations and warranties; as part of the current review, the technical or professional team, before the next decision.","The available evidence was considered before deciding how to address the current status of representations and warranties. As part of the current review, the technical or professional team before the next decision.",0.09375,1,-0.21583793276832217,0.003182104090228677,1.4861111111111114,0.5,0.005,en
nlu_0365_08,S0365,train,"The case involves the reported concern involving representations and warranties, and the relevant relevant records is being assessed; during the most recent assessment, the assigned professional, before the matter is finalized. The record specifically references representations and warranties.","The case involves the reported concern involving representations and warranties, and the relevant relevant records is being assessed. During the most recent assessment, the assigned professional, before the matter, is finalized. The record specifically references representations and warranties.",0.07894736842105263,1,-0.14246410793728298,0.007915818132460117,1.7455621301775148,0.5,0.005,en
nlu_0016_08,S0016,train,"The case involves the reported concern involving irregularly irregular rhythm, and the relevant relevant records is being assessed; following the previous discussion, the responsible specialist, after the latest information was reviewed. The record specifically references irregularly irregular rhythm.","The case involves the reported concern involving irregularly irregular rhythm, and the relevant, relevant records is being assessed. Following the previous discussion, the responsible specialist, after the latest information was reviewed. The record specifically references irregularly irregular rhythm.",0.07894736842105263,1,-0.33598474093845915,0.006210231222212315,1.702247191011236,0.5,0.005,en
nlu_0103_08,S0103,train,"The case involves the reported concern involving seizure disorder, and the relevant relevant records is being assessed; at the current stage, the reviewing organization, before the matter is finalized. The record specifically references seizure disorder.","The case involves the reported concern involving seizure disorder and the relevant relevant records is being assessed. At the current stage, the reviewing organization before the matter is finalized. The record specifically references seizure disorder.",0.11428571428571428,1,-0.30199728841366974,0.0035995307844132185,1.5849056603773584,0.5,0.005,en
nlu_0042_01,S0042,train,"The current findings was reviewed in relation to echocardiography and left ventricular function, during the ongoing evaluation, the reviewing group, while considering the current evidence.","The current findings was reviewed in relation to echocardiography and left ventricular function. During the ongoing evaluation, the reviewing group, while considering the current evidence.",0.08,1,-0.15042366125644782,0.004244937561452389,1.4029850746268657,0.5,0.005,en
nlu_0396_09,S0396,train,"The professional handling the matter is reviewing the effect of witness testimony on the overall situation and the associated observed changes; at the current stage, the technical or professional team, before the next decision.","The professional handling the matter is reviewing the effect of witness testimony on the overall situation and the associated observed changes. At the current stage, the technical or professional team before the next decision.",0.08823529411764706,1,-0.18580975986662365,0.004990859422832727,1.5066666666666666,0.5,0.005,en
nlu_0594_08,S0594,unseen,"Is it possible to change a calendar event, considering at the current stage, the technical or professional team, after the latest information was reviewed?",Is it possible to change a calendar event considering at the current stage the technical or professional team after the latest information was reviewed?,0.125,1,-0.21322761263166154,0.004771116655319929,1.3571428571428572,0.5,0.005,en
nlu_0496_07,S0496,train,"The latest analysis focused on the evidence related to automated test; during the most recent assessment, the reviewing group, before the next decision. The discussion also considers continuous integration.","The latest analysis focused on the evidence related to automated tests during the most recent assessment, the reviewing group, before the next decision. The discussion also considers continuous integration.",0.034482758620689655,1,-0.18246975697969137,0.002662589540705085,1.4927536231884058,0.5,0.005,en
nlu_0476_07,S0476,train,"The latest analysis focused on the evidence related to SQL query; during the most recent assessment, the technical or professional team, while comparing the available options. The discussion also considers relational database.","The latest analysis focused on the evidence related to SQL query. During the most recent assessment, the technical or professional team while comparing the available options. The discussion also considers relational database.",0.09375,1,-0.3092087851630317,0.0025881107430905104,1.4240506329113924,0.5,0.005,en
nlu_0545_08,S0545,train,"Is it possible to ask for directions, considering in the current round of review, the case team, while comparing the available options?",Is it possible to ask for directions considering in the current round of review the case team while comparing the available options?,0.13636363636363635,1,-0.23092389106750488,0.006684807129204273,1.2941176470588236,0.5,0.005,en
nlu_0219_02,S0219,train,"The team is evaluating mortgage underwriting in the context of debt-to-income, with particular attention to the reported issue; during the most recent assessment, the technical or professional team, before the next decision. The record specifically references mortgage underwriting.","The team is evaluating mortgage underwriting in the context of debt to income, with particular attention to the reported issue. During the most recent assessment, the technical or professional team before the next decision. The record specifically references mortgage underwriting.",0.15789473684210525,1,-0.23891244615827287,0.005193667020648718,1.6057142857142856,0.5,0.005,en
nlu_0581_09,S0581,train,"Could you check this for me regarding schedule a meeting, in the current round of review, the person handling the matter, during the present round of discussion?","Could you check this for me regarding schedule a meeting? In the current round of review, the person handling the matter during the present round of discussion.",0.14814814814814814,1,-0.2830653871808733,0.009100955910980701,1.3559322033898304,0.5,0.005,en
nlu_0082_01,S0082,unseen,"The current findings was reviewed in relation to cerebral infarction and brain MRI, during the latest review, the reviewing group, while considering the current evidence.","The current findings was reviewed in relation to cerebral infarction and brain MRI during the latest review, the reviewing group while considering the current evidence.",0.08,1,-0.23316153358010686,0.003897148184478283,1.4,0.5,0.005,en
nlu_0492_06,S0492,validation,"The available evidence was considered before deciding how to address the current status of transformer model; during the ongoing evaluation, the assigned professional, after the latest information was reviewed.","The available evidence was considered before deciding how to address the current status of transformer model. During the ongoing evaluation, the assigned professional after the latest information was reviewed.",0.10344827586206896,1,-0.27982894794361013,0.0028785159811377525,1.4315068493150684,0.5,0.005,en
nlu_0496_04,S0496,train,"A detailed response was requested concerning the implications of CI/CD pipeline; during the most recent assessment, the reviewing group, before the next decision.","A detailed response was requested concerning the implications of CI-CD pipeline. During the most recent assessment, the reviewing group before the next decision.",0.17391304347826086,1,-0.29244694565281726,0.0028846135828644037,1.288,0.5,0.005,en
nlu_0374_04,S0374,unseen,"A detailed authorization was requested concerning the implications of termination provision; during the latest review, the decision-making group, before the next decision.","A detailed authorization was requested concerning the implications of termination provision. During the latest review, the decision-making group before the next decision.",0.13636363636363635,1,-0.2592717409133911,0.0043023391626775265,1.3821138211382114,0.5,0.005,en
