sample_id,scenario_id,split,ground_truth,whisper_transcript,wer,is_error,avg_logprob,no_speech_prob,compression_ratio,temperature,language
nlu_0452_07,S0452,train,"The latest transfer focused on the evidence related to pod; during the most recent assessment, the reviewing group, during the present round of discussion. The discussion also considers container orchestration.","The latest transfer focused on the evidence related to pod during the most recent assessment, the reviewing group, during the present round of discussion. The discussion also considers container orchestration.",0.0333333333333333,1,-0.209463119506836,0.00851850211620331,1.53676470588235,0,en
nlu_0161_01,S0161,train,"The current findings was reviewed in relation to warfarin and anticoagulation, during the most recent assessment, the case team, after the latest information was reviewed.","The current findings was reviewed in relation to Warfarin and anticoagulation. During the most recent assessment, the case team, after the latest information was reviewed.",0.12,1,-0.175451547671587,0.00566352531313896,1.39024390243902,0,en
nlu_0529_10,S0529,train,"I need some information because I want to check the weather; following the previous discussion, the technical or professional team, after the latest information was reviewed.","I need some information because I want to check the weather. Following the previous discussion, the technical or professional team after the latest information was reviewed.",0.115384615384615,1,-0.256947573493509,0.00648397114127874,1.40650406504065,0,en
nlu_0284_07,S0284,validation,"The latest strategy focused on the evidence related to earnings per share; during the ongoing evaluation, the decision-making group, after the latest information was reviewed. The discussion also considers P/E.","The latest strategy focused on the evidence related to earnings per share. During the ongoing evaluation, the decision-making group, after the latest information was reviewed. The discussion also considers PE.",0.1,1,-0.282031189311634,0.00765004381537437,1.42176870748299,0,en
nlu_0236_08,S0236,train,"The case involves the reported concern involving non-performing asset, and the relevant relevant records is being assessed; following the previous discussion, the current reviewer, while considering the current evidence. The record specifically references non-performing asset.","The case involves the reported concern involving non-performing asset and the relevant relevant records is being assessed, following the previous discussion, the current reviewer, while considering the current evidence. The record specifically references non-performing asset.",0.0571428571428571,1,-0.243006220403707,0.0114586940035224,1.71428571428571,0,en
nlu_0100_05,S0100,unseen,"The specialist discussed the documented issue involving seizure activity during the latest report; at the next decision point, the reviewing group, before the next decision. The record specifically references seizure disorder.","The specialist discussed the documented issue involving seizure activity during the latest report. At the next decision point, the reviewing group before the next decision. The record specifically references seizure disorder.",0.0967741935483871,1,-0.214468370784413,0.00740286940708756,1.51006711409396,0,en
nlu_0220_08,S0220,validation,"The case involves the reported concern involving mortgage underwriting, and the relevant relevant records is being assessed; during the most recent assessment, the responsible specialist, while comparing the available options. The record specifically references mortgage underwriting.","The case involves the reported concern involving mortgage underwriting, and the relevant relevant records is being assessed. During the most recent assessment, the responsible specialist, while comparing the available options. The record specifically references mortgage underwriting.",0.0555555555555556,1,-0.305766643177379,0.00769475661218166,1.70059880239521,0,en
nlu_0188_10,S0188,train,"Further authorization is needed before a final decision is made about the decision surrounding TSH; following the previous discussion, the current reviewer, before the matter is finalized. The record specifically references levothyroxine.","Further authorization is needed before a final decision is made about the decision surrounding TSH. Following the previous discussion, the current reviewer, before the matter, is finalized. The record specifically references Levithyric sign.",0.15625,1,-0.312008747687707,0.0108253601938486,1.46951219512195,0,en
nlu_0457_05,S0457,train,"The specialist discussed the documented issue involving authorization server during the latest review; during the latest review, the relevant team, while comparing the available options. The record specifically references OAuth 2.0.","The specialist discussed the documented issue involving authorization server during the latest review, during the latest review, the relevant team, while comparing the available options. The record specifically references OAuth 2.",0.0645161290322581,1,-0.246651020917025,0.00663127331063151,1.50326797385621,0,en
nlu_0138_02,S0138,train,"The team is evaluating insulin glargine in the context of glucose control, with particular attention to the reported issue; in the current round of review, the assigned professional, while comparing the available options. The record specifically references insulin glargine.","The team is evaluating insulin-glargin in the context of glucose control, with particular attention to the reported issue. In the current round of review, the assigned professional, while comparing the available options. The record specifically references insulin-glargin.",0.153846153846154,1,-0.257670279472105,0.00672740861773491,1.55428571428571,0,en
nlu_0188_04,S0188,train,"A detailed screening was requested concerning the implications of levothyroxine; following the previous discussion, the current reviewer, before the matter is finalized.","A detailed screening was requested concerning the implications of Levothiric sign. Following the previous discussion, the current reviewer, before the matter, is finalized.",0.181818181818182,1,-0.324597941504584,0.00557850254699588,1.34375,0,en
nlu_0021_09,S0021,train,"The professional handling the matter is reviewing the effect of coronary stenosis on the overall situation and the associated observed changes; in the current round of review, the reviewing organization, while comparing the available options.","The professional handling the matter is reviewing the effect of coronary stenosis on the overall situation and the associated observed changes. In the current round of review, the reviewing organization, while comparing the available options.",0.0571428571428571,1,-0.129736635420058,0.00838447641581297,1.54140127388535,0,en
nlu_0482_03,S0482,train,"The current available evidence requires further report, especially in relation to the relationship between vector database and embedding; following the previous discussion, the reviewing group, before the matter is finalized. The discussion also considers embedding.","The current available evidence requires further report, especially in relation to the relationship between vector database and embedding. Following the previous discussion, the reviewing group, before the matter, is finalized. The discussion also considers embedding.",0.0857142857142857,1,-0.196714064654182,0.0106976786628366,1.52571428571429,0,en
nlu_0425_01,S0425,train,"The current findings was reviewed in relation to civil procedure and procedural rule, after the latest information became available, the person handling the matter, before the matter is finalized.","The current findings was reviewed in relation to civil procedure and procedural rule. After the latest information became available, the person handling the matter before the matter is finalized.",0.103448275862069,1,-0.219303105328534,0.00833333935588598,1.44444444444444,0,en
nlu_0043_06,S0043,train,"The available evidence was considered before deciding how to address the current status of echocardiography; at the current stage, the case team, during the present round of discussion.","The available evidence was considered before deciding how to address the current status of echocardiography. At the current stage, the case team during the present round of discussion.",0.107142857142857,1,-0.232788471948533,0.00472622644156218,1.41538461538462,0,en
nlu_0579_07,S0579,train,"I would like to set a personal reminder; the situation is following the previous discussion, the technical or professional team, while considering the current evidence.","I would like to set a personal reminder. The situation is following the previous discussion, the technical or professional team, while considering the current evidence.",0.08,1,-0.257532464133369,0.00911269895732403,1.35483870967742,0,en
nlu_0141_07,S0141,train,"The latest record focused on the evidence related to glucose control; during the ongoing evaluation, the current reviewer, before the matter is finalized. The discussion also considers basal insulin.","The latest record focused on the evidence related to glucose control. During the ongoing evaluation, the current reviewer, before the matter, is finalized. The discussion also considers basal insulin.",0.103448275862069,1,-0.258540085383824,0.00850089639425278,1.40845070422535,0,en
nlu_0565_09,S0565,train,"Could you check this for me regarding ask for directions, at the current stage, the decision-making group, while considering the current evidence?","Could you check this for me regarding ask for directions at the current stage, the decision-making group, while considering the current evidence?",0.0454545454545455,1,-0.226719156901042,0.00886206701397896,1.34259259259259,0,en
nlu_0111_09,S0111,train,"The professional handling the matter is reviewing the effect of visual aura on the overall situation and the associated observed changes; as part of the current review, the decision-making group, during the present round of discussion.","The professional handling the matter is reviewing the effect of visual aura on the overall situation and the associated observed changes. As part of the current review, the decision-making group during the present round of discussion.",0.0833333333333333,1,-0.216849679532258,0.0141538279131055,1.51948051948052,0,en
nlu_0528_03,S0528,train,"Please help me change a reservation; this is as part of the current review, the current reviewer, after the latest information was reviewed.","Please help me change a reservation. This is as part of the current review, the current reviewer, after the latest information was reviewed.",0.0869565217391304,1,-0.278373181819916,0.00887595769017935,1.4,0,en
nlu_0012_01,S0012,train,"The current findings was reviewed in relation to irregularly irregular rhythm and atrial fibrillation, during the most recent assessment, the case team, while comparing the available options.","The current findings was reviewed in relation to a regularly irregular rhythm and atrial fibrillation. During the most recent assessment, the case team, while comparing the available options.",0.148148148148148,1,-0.247503530411493,0.00538006704300642,1.41481481481481,0,en
nlu_0308_05,S0308,train,"The specialist discussed the documented issue involving interest rates during the latest model; in the current round of review, the reviewing group, while comparing the available options. The record specifically references yield curve.","The specialist discussed the documented issue involving interest rates during the latest model. In the current round of review, the reviewing group, while comparing the available options. The record specifically references yield curve.",0.0606060606060606,1,-0.191705004374186,0.00495268125087023,1.4968152866242,0,en
nlu_0583_06,S0583,train,"I am trying to ask about a delivery, and this is in the current round of review, the current reviewer, during the present round of discussion.","I am trying to ask about a delivery, and this is in the current round of review, the current reviewer during the present round of discussion.",0.0384615384615385,1,-0.203002840280533,0.0149224940687418,1.3960396039604,0,en
nlu_0227_04,S0227,train,"A detailed strategy was requested concerning the implications of loan-to-value ratio; after the recent update, the person handling the matter, after the latest information was reviewed.","A detailed strategy was requested concerning the implications of loan-to-value ratio. After the recent update, the person handling the matter after the latest information was reviewed.",0.115384615384615,1,-0.190315444294999,0.0048322631046176,1.42635658914729,0,en
nlu_0255_09,S0255,train,"The professional handling the matter is reviewing the effect of equities on the overall situation and the associated observed changes; in the current round of review, the relevant team, after the latest information was reviewed.","The professional handling the matter is reviewing the effective equities on the overall situation and the associated observed changes. In the current round of review, the relevant team, after the latest information was reviewed.",0.114285714285714,1,-0.243750924649446,0.00899773556739092,1.54054054054054,0,en
nlu_0204_05,S0204,unseen,"The specialist discussed the documented issue involving anti-money laundering during the latest monitoring; during the ongoing evaluation, the reviewing organization, before the next decision. The record specifically references AML.","The specialist discussed the documented issue involving anti-money laundering during the latest monitoring, during the ongoing evaluation, the reviewing organization, before the next decision. The record specifically references AML.",0.0344827586206897,1,-0.263276473335598,0.011393716558814,1.47770700636943,0,en
nlu_0118_03,S0118,train,"The current available evidence requires further assessment, especially in relation to the relationship between multiple sclerosis and demyelinating lesion; following the previous discussion, the reviewing group, before the next decision. The discussion also considers demyelinating lesion.","The current available evidence requires further assessment, especially in relation to the relationship between multiple sclerosis and demyelinating lesion, following the previous discussion, the reviewing group, before the next decision. The discussion also considers demyelinating lesion. The discussion also considers demyelinating lesion. The discussion also considers demyelinating lesion. The discussion also considers demyelinating lesion. The discussion also considers demyelinating lesion. The discussion also considers demyelinating lesion. The discussion also considers demyelinating lesion. The discussion also considers demyelinating lesion.",1.19444444444444,1,-0.388749533734364,0.628640709275549,4.26040061633282,0,en
nlu_0377_09,S0377,train,"The professional handling the matter is reviewing the effect of termination right on the overall situation and the associated observed changes; at the next decision point, the reviewing organization, before the matter is finalized.","The professional handling the matter is reviewing the effect of termination right on the overall situation and the associated observed changes. At the next decision point, the reviewing organization before the matter is finalized.",0.0882352941176471,1,-0.165328082584199,0.011854637414217,1.55405405405405,0,en
nlu_0245_06,S0245,train,"The available evidence was considered before deciding how to address the current status of interest-rate reset; in the current round of review, the person handling the matter, while considering the current evidence.","The available evidence was considered before deciding how to address the current status of interest rate reset. In the current round of review, the person handling the matter while considering the current evidence.",0.15625,1,-0.183019114703667,0.00634143222123385,1.55072463768116,0,en
nlu_0319_03,S0319,train,"The current available evidence requires further review, especially in relation to the relationship between confidentiality clause and confidential information; in the current round of review, the reviewing organization, during the present round of discussion. The discussion also considers confidential information.","The current available evidence requires further review, especially in relation to the relationship between confidentiality clause and confidential information. In the current round of review, the reviewing organization during the present round of discussion. The discussion also considers confidential information.",0.075,1,-0.215686639149984,0.0158817917108536,1.79428571428571,0,en
nlu_0295_06,S0295,train,"The available evidence was considered before deciding how to address the current status of bond duration; after the recent update, the current reviewer, while comparing the available options.","The available evidence was considered before deciding how to address the current status of bond duration. After the recent update, the current reviewer, while comparing the available options,",0.107142857142857,1,-0.246479694659893,0.00569633580744267,1.45801526717557,0,en
nlu_0460_02,S0460,unseen,"The team is evaluating OAuth 2.0 in the context of access token, with particular attention to the reported issue; following the previous discussion, the technical or professional team, before the next decision. The record specifically references OAuth 2.0.","The team is evaluating OAuth 2 in the context of access token, with particular attention to the reported issue. Following the previous discussion, the technical or professional team before the next decision. The record specifically references OAuth 2.",0.131578947368421,1,-0.287289551326207,0.0111239179968834,1.47647058823529,0,en
nlu_0459_10,S0459,train,"Further monitoring is needed before a final decision is made about the decision surrounding access token; in the current round of review, the reviewing group, while considering the current evidence. The record specifically references OAuth 2.0.","Further monitoring is needed before a final decision is made about the decision surrounding access token in the current round of review, the reviewing group, while considering the current evidence. The record specifically references OAuth 2.",0.0555555555555556,1,-0.278974590301514,0.0102675464004278,1.50625,0,en
nlu_0362_02,S0362,train,"The team is evaluating representations and warranties in the context of warranty, with particular attention to the reported issue; as part of the current review, the technical or professional team, before the next decision. The record specifically references representations and warranties.","The team is evaluating representations and warranties in the context of warranty, with particular attention to the reported issue, as part of the current review, the technical or professional team, before the next decision. The record specifically references representations and warranties.",0.024390243902439,1,-0.133513075964791,0.00875019934028387,1.67630057803468,0,en
nlu_0394_08,S0394,validation,"The case involves the reported concern involving deposition, and the relevant relevant records is being assessed; in the current round of review, the current reviewer, before the next decision. The record specifically references deposition.","The case involves the reported concern involving deposition, and the relevant relevant records is being assessed in the current round of review, the current reviewer, before the next decision. The record specifically references deposition.",0.0294117647058824,1,-0.274634594819984,0.010262462310493,1.63698630136986,0,en
nlu_0215_07,S0215,unseen,"The latest review focused on the evidence related to debt-to-income; during the latest review, the decision-making group, while considering the current evidence. The discussion also considers loan-to-value ratio.","The latest review focused on the evidence related to debt to income. During the latest review, the decision-making group, while considering the current evidence. The discussion also considers loan-to-value ratio.",0.142857142857143,1,-0.166723887125651,0.00503075728192925,1.54744525547445,0,en
nlu_0576_02,S0576,train,"Could you help me with check a booking? This is during the latest review, the responsible specialist, before the next decision.","Could you help me with check a booking? This is during the latest review, the responsible specialist, before the next decision.",0,0,-0.285991414388021,0.00998655054718256,1.18691588785047,0,en
nlu_0147_09,S0147,unseen,"The professional handling the matter is reviewing the effect of antibiotic on the overall situation and the associated observed changes; in the current round of review, the technical or professional team, after the latest information was reviewed.","The professional handling the matter is reviewing the effect of antibiotic on the overall situation and the associated observed changes. In the current round of review, the technical or professional team after the latest information was reviewed.",0.0810810810810811,1,-0.14857415093316,0.00672254012897611,1.57692307692308,0,en
nlu_0044_08,S0044,train,"The case involves the reported concern involving echocardiography, and the relevant relevant records is being assessed; during the ongoing evaluation, the relevant team, while considering the current evidence. The record specifically references echocardiography.","The case involves the reported concern involving echocardiography, and the relevant relevant records is being assessed during the ongoing evaluation, the relevant team, while considering the current evidence. The record specifically references echocardiography.",0.0303030303030303,1,-0.260224810513583,0.00855083577334881,1.68387096774194,0,en
nlu_0579_08,S0579,train,"Is it possible to set a personal reminder, considering following the previous discussion, the technical or professional team, while considering the current evidence?","Is it possible to set a personal reminder? Considering following the previous discussion, the technical or professional team, while considering the current evidence.",0.130434782608696,1,-0.353792935609818,0.0118901273235679,1.36363636363636,0,en
nlu_0106_08,S0106,train,"The case involves the reported concern involving migraine with aura, and the relevant relevant records is being assessed; after the recent update, the person handling the matter, during the present round of discussion. The record specifically references migraine with aura.","The case involves the reported concern involving migraine with aura, and the relevant relevant records is being assessed. After the recent update, the person handling the matter during the present round of discussion. The record specifically references migraine with aura.",0.075,1,-0.220563252766927,0.0112702390179038,1.63855421686747,0,en
nlu_0280_06,S0280,train,"The available evidence was considered before deciding how to address the current status of price-to-earnings ratio; in the current round of review, the technical or professional team, before the matter is finalized.","The available evidence was considered before deciding how to address the current status of price to earnings ratio. In the current round of review, the technical or professional team before the matter is finalized.",0.1875,1,-0.217481526461515,0.0063673909753561,1.46575342465753,0,en
nlu_0011_08,S0011,train,"The case involves the reported concern involving irregularly irregular rhythm, and the relevant relevant records is being assessed; at the current stage, the current reviewer, after the latest information was reviewed. The record specifically references irregularly irregular rhythm.","The case involves the reported concern involving irregularly irregular rhythm, and the relevant, relevant records is being assessed. At the current stage, the current reviewer, after the latest information, was reviewed. The record specifically references irregularly irregular rhythm.",0.105263157894737,1,-0.257102765535053,0.00946840085089207,1.71686746987952,0,en
nlu_0356_03,S0356,train,"The current available evidence requires further transfer, especially in relation to the relationship between material breach and contractual obligation; during the most recent assessment, the reviewing organization, while comparing the available options. The discussion also considers contractual obligation.","The current available evidence requires further transfer, especially in relation to the relationship between material breach and contractual obligation. During the most recent assessment, the reviewing organization while comparing the available options. The discussion also considers contractual obligation.",0.0789473684210526,1,-0.143772850036621,0.00877746939659119,1.64171122994652,0,en
nlu_0003_10,S0003,train,"Further model is needed before a final decision is made about the decision surrounding coronary occlusion; during the ongoing evaluation, the responsible specialist, after the latest information was reviewed. The record specifically references myocardial ischemia.","Further model is needed before a final decision is made about the decision surrounding coronary occlusion. During the ongoing evaluation, the responsible specialist, after the latest information was reviewed. The record specifically references myocardial ischemia.",0.0571428571428571,1,-0.16401163137184,0.0082286074757576,1.49152542372881,0,en
nlu_0224_03,S0224,unseen,"The current available evidence requires further exposure, especially in relation to the relationship between loan-to-value ratio and collateral value; at the current stage, the reviewing group, during the present round of discussion. The discussion also considers collateral value.","The current available evidence requires further exposure, especially in relation to the relationship between loan-to-value ratio and collateral value. At the current stage, the reviewing group during the present round of discussion. The discussion also considers collateral value.",0.0789473684210526,1,-0.147426075405545,0.0106002939864993,1.6,0,en
nlu_0089_10,S0089,train,"Further transfer is needed before a final decision is made about the decision surrounding electroencephalography; at the next decision point, the reviewing group, after the latest information was reviewed. The record specifically references epilepsy.","Further transfer is needed before a final decision is made about the decision surrounding electroencephalography. At the next decision point, the reviewing group, after the latest information was reviewed. The record specifically references epilepsy.",0.0588235294117647,1,-0.208891700295841,0.00761440210044384,1.49700598802395,0,en
nlu_0307_06,S0307,validation,"The available evidence was considered before deciding how to address the current status of yield curve; at the next decision point, the responsible specialist, before the next decision.","The available evidence was considered before deciding how to address the current status of yield curve. At the next decision point, the responsible specialist before the next decision.",0.107142857142857,1,-0.239052270588122,0.00464366702362895,1.4375,0,en
nlu_0164_01,S0164,unseen,"The current findings was reviewed in relation to warfarin and anticoagulation, following the previous discussion, the decision-making group, before the matter is finalized.","The current findings was reviewed in relation to warfarin and anticoagulation. Following the previous discussion, the decision-making group, before the matter is finalized.",0.0869565217391304,1,-0.191853596613957,0.00777840847149491,1.32307692307692,0,en
nlu_0076_02,S0076,train,"The team is evaluating ischemic stroke in the context of focal neurological deficit, with particular attention to the reported issue; during the ongoing evaluation, the technical or professional team, before the next decision. The record specifically references ischemic stroke.","The team is evaluating ischemic stroke in the context of focal neurological deficit, with particular attention to the reported issue. During the ongoing evaluation, the technical or professional team before the next decision. The record specifically references ischemic stroke.",0.0769230769230769,1,-0.271573317678351,0.00869315396994352,1.60115606936416,0,en
nlu_0236_09,S0236,train,"The professional handling the matter is reviewing the effect of loan delinquency on the overall situation and the associated observed changes; following the previous discussion, the current reviewer, while considering the current evidence.","The professional handling the matter is reviewing the effect of loan delinquency on the overall situation and the associated observed changes. Following the previous discussion, the current reviewer, while considering the current evidence.",0.0606060606060606,1,-0.235871581144111,0.0127344913780689,1.54193548387097,0,en
nlu_0059_05,S0059,validation,"The specialist discussed the documented issue involving wide-complex rhythm during the latest case; at the current stage, the assigned professional, before the matter is finalized. The record specifically references ventricular tachycardia.","The specialist discussed the documented issue involving wide complex rhythm during the latest case. At the current stage, the assigned professional, before the matter is finalized. The record specifically references ventricular tachycardia.",0.129032258064516,1,-0.139795462290446,0.0066156224347651,1.43712574850299,0,en
nlu_0194_05,S0194,train,"The specialist discussed the documented issue involving customer due diligence during the latest transfer; as part of the current review, the reviewing group, while comparing the available options. The record specifically references KYC.","The specialist discussed the documented issue involving customer due diligence during the latest transfer. As part of the current review, the reviewing group, while comparing the available options. The record specifically references KYC.",0.0606060606060606,1,-0.170795679092407,0.00571157410740852,1.45398773006135,0,en
nlu_0499_03,S0499,train,"The current available evidence requires further review, especially in relation to the relationship between CI/CD pipeline and continuous integration; at the current stage, the person handling the matter, during the present round of discussion. The discussion also considers continuous integration.","The current available evidence requires further review, especially in relation to the relationship between CI, CD pipeline and continuous integration. At the current stage, the person handling the matter during the present round of discussion. The discussion also considers continuous integration.",0.125,1,-0.157242209823043,0.0119096767157316,1.64088397790055,0,en
nlu_0236_01,S0236,train,"The current findings was reviewed in relation to non-performing asset and loan delinquency, following the previous discussion, the current reviewer, while considering the current evidence.","The current findings was reviewed in relation to non-performing asset and loan delinquency. Following the previous discussion, the current reviewer, while considering the current evidence.",0.08,1,-0.226960362614812,0.0112531110644341,1.44615384615385,0,en
nlu_0561_06,S0561,train,"I am trying to schedule a meeting, and this is during the latest review, the technical or professional team, after the latest information was reviewed.","I am trying to schedule a meeting, and this is during the latest review, the technical or professional team, after the latest information was reviewed.",0,0,-0.255351375131046,0.00805284548550844,1.36036036036036,0,en
nlu_0522_05,S0522,validation,"Can you tell me how to reschedule an appointment, given during the most recent assessment, the current reviewer, during the present round of discussion?","Can you tell me how to reschedule an appointment, given during the most recent assessment, the current reviewer during the present round of discussion?",0.0416666666666667,1,-0.241904202629538,0.0143898734822869,1.34821428571429,0,en
nlu_0385_07,S0385,validation,"The latest screening focused on the evidence related to civil action; at the next decision point, the current reviewer, before the next decision. The discussion also considers claim.","The latest screening focused on the evidence related to civil action. At the next decision point, the current reviewer before the next decision. The discussion also considers claim.",0.107142857142857,1,-0.271675794552534,0.0118059823289514,1.45967741935484,0,en
nlu_0512_09,S0512,unseen,"Could you check this for me regarding plan a trip, in the current round of review, the reviewing organization, before the next decision?","Could you check this for me regarding Plan A Trip? In the current round of review, the reviewing organization before the next decision.",0.260869565217391,1,-0.358506018115628,0.0138143599033356,1.18421052631579,0,en
nlu_0595_09,S0595,unseen,"Could you check this for me regarding ask for opening hours, after the recent update, the assigned professional, during the present round of discussion?","Could you check this for me regarding Ask for Opening Hours? After the recent update, the assigned professional during the present round of discussion.",0.25,1,-0.311833292245865,0.0179327856749296,1.29059829059829,0,en
nlu_0232_08,S0232,train,"The case involves the reported concern involving non-performing asset, and the relevant relevant records is being assessed; after the recent update, the decision-making group, before the next decision. The record specifically references non-performing asset.","The case involves the reported concern involving non-performing asset and the relevant relevant records is being assessed after the recent update, the decision-making group, before the next decision. The record specifically references non-performing asset.",0.0588235294117647,1,-0.253868228984329,0.0092355627566576,1.6953642384106,0,en
nlu_0135_05,S0135,validation,"The specialist discussed the documented issue involving type 2 diabetes during the latest response; during the ongoing evaluation, the person handling the matter, during the present round of discussion. The record specifically references metformin.","The specialist discussed the documented issue involving type 2 diabetes during the latest response. During the ongoing evaluation, the person handling the matter during the present round of discussion. The record specifically references Metformin.",0.117647058823529,1,-0.177809552943453,0.00689967861399055,1.52469135802469,0,en
nlu_0345_02,S0345,unseen,"The team is evaluating governing law in the context of contract interpretation, with particular attention to the reported issue; after the latest information became available, the decision-making group, before the matter is finalized. The record specifically references governing law.","The team is evaluating governing law and the context of contract interpretation, with particular attention to the reported issue. After the latest information became available, the decision-making group, before the matter is finalized. The record specifically references governing law.",0.0769230769230769,1,-0.158499911979393,0.00902612693607807,1.55737704918033,0,en
nlu_0464_06,S0464,train,"The available evidence was considered before deciding how to address the current status of REST API; as part of the current review, the case team, during the present round of discussion.","The available evidence was considered before deciding how to address the current status of REST API. As part of the current review, the case team during the present round of discussion.",0.0967741935483871,1,-0.217032016851963,0.00480662565678358,1.36029411764706,0,en
nlu_0588_01,S0588,train,"I need help with change a reservation, at the current stage, the current reviewer, before the matter is finalized.",I need help with change or reservation at the current stage. The current reviewer before the matter is finalized.,0.263157894736842,1,-0.200963918979351,0.00633200677111745,1.24175824175824,0,en
nlu_0097_10,S0097,train,"Further exposure is needed before a final decision is made about the decision surrounding EEG; following the previous discussion, the assigned professional, before the next decision. The record specifically references seizure disorder.","Further exposure is needed before a final decision is made about the decision surrounding EAG. Following the previous discussion, the assigned professional before the next decision. The record specifically references seizure disorder.",0.09375,1,-0.260881506878397,0.00648270361125469,1.48101265822785,0,en
nlu_0018_10,S0018,train,"Further record is needed before a final decision is made about the decision surrounding atherosclerotic plaque; after the latest information became available, the decision-making group, before the next decision. The record specifically references coronary artery disease.","Further record is needed before a final decision is made about the decision surrounding atherosclerotic plaque. After the latest information became available, the decision-making group before the next decision. The record specifically references coronary artery disease.",0.0833333333333333,1,-0.132621260789725,0.00778034748509526,1.53409090909091,0,en
nlu_0280_05,S0280,train,"The specialist discussed the documented issue involving P/E during the latest report; in the current round of review, the technical or professional team, before the matter is finalized. The record specifically references price-to-earnings ratio.","The specialist discussed the documented issue involving P.E. during the latest report. In the current round of review, the technical or professional team before the matter is finalized. The record specifically references Price to Earnings ratio.",0.205882352941176,1,-0.314249674479167,0.0059563247486949,1.42441860465116,0,en
nlu_0151_08,S0151,validation,"The case involves the reported concern involving amoxicillin, and the relevant relevant records is being assessed; following the previous discussion, the current reviewer, while comparing the available options. The record specifically references amoxicillin.","The case involves the reported concern involving amoxicillin, and the relevant relevant records is being assessed, following the previous discussion, the current reviewer, while comparing the available options. The record specifically references amoxicillin.",0.0303030303030303,1,-0.262418380150428,0.00785921700298786,1.60248447204969,0,en
nlu_0405_07,S0405,train,"The latest screening focused on the evidence related to interrogatories; after the recent update, the reviewing group, while considering the current evidence. The discussion also considers document production.","The latest screening focused on the evidence related to interrogatories after the recent update, the reviewing group, while considering the current evidence. The discussion also considers document production.",0.0357142857142857,1,-0.222992777824402,0.00744125992059708,1.50724637681159,0,en
nlu_0214_09,S0214,train,"The professional handling the matter is reviewing the effect of loan-to-value ratio on the overall situation and the associated observed changes; at the current stage, the responsible specialist, while considering the current evidence.","The professional handling the matter is reviewing the effect of loan-to-value ratio on the overall situation and the associated observed changes. At the current stage, the responsible specialist, while considering the current evidence.",0.0606060606060606,1,-0.14047938844432,0.00522169889882207,1.52597402597403,0,en
nlu_0583_09,S0583,train,"Could you check this for me regarding ask about a delivery, in the current round of review, the current reviewer, during the present round of discussion?","Could you check this for me regarding Ask About a Delivery in the current round of review, the current reviewer during the present round of discussion?",0.153846153846154,1,-0.307782693342729,0.0153935411944985,1.39814814814815,0,en
nlu_0349_08,S0349,unseen,"The case involves the reported concern involving liquidated damages, and the relevant relevant records is being assessed; during the latest review, the person handling the matter, while comparing the available options. The record specifically references liquidated damages.","The case involves the reported concern involving liquidated damages, and the relevant relevant records is being assessed. During the latest review, the person handling the matter while comparing the available options. The record specifically references liquidated damages.",0.0810810810810811,1,-0.23744719883181,0.00734588271006942,1.62874251497006,0,en
nlu_0454_07,S0454,validation,"The latest assessment focused on the evidence related to pod; after the latest information became available, the responsible specialist, after the latest information was reviewed. The discussion also considers container orchestration.","The latest assessment focused on the evidence related to POD. After the latest information became available, the responsible specialist, after the latest information was reviewed. The discussion also considers container orchestration.",0.0645161290322581,1,-0.162782753838433,0.00781365763396025,1.56,0,en
nlu_0529_07,S0529,train,"I would like to check the weather; the situation is following the previous discussion, the technical or professional team, after the latest information was reviewed.","I would like to check the weather. The situation is following the previous discussion, the technical or professional team, after the latest information was reviewed.",0.08,1,-0.132489794179013,0.0078556826338172,1.36363636363636,0,en
nlu_0550_06,S0550,unseen,"I am trying to send a document, and this is following the previous discussion, the person handling the matter, before the matter is finalized.","I am trying to send a document, and this is following the previous discussion, the person handling the matter, before the matter is finalized.",0,0,-0.234011881279223,0.0131108183413744,1.32710280373832,0,en
nlu_0187_08,S0187,train,"The case involves the reported concern involving levothyroxine, and the relevant relevant records is being assessed; in the current round of review, the decision-making group, during the present round of discussion. The record specifically references levothyroxine.","The case involves the reported concern involving Levothiric Sign and the relevant relevant records is being assessed. In the current round of review, the decision-making group, during the present round of discussion. The record specifically references Levothiric Sign.",0.166666666666667,1,-0.316679263937062,0.0113955596461892,1.6144578313253,0,en
nlu_0010_01,S0010,validation,"The current findings was reviewed in relation to irregularly irregular rhythm and atrial fibrillation, as part of the current review, the reviewing group, after the latest information was reviewed.","The current findings was reviewed in relation to irregularly irregular rhythm and atrial fibrillation. As part of the current review, the reviewing group, after the latest information, was reviewed.",0.103448275862069,1,-0.205546061197917,0.00774561613798142,1.53488372093023,0,en
nlu_0282_06,S0282,unseen,"The available evidence was considered before deciding how to address the current status of price-to-earnings ratio; at the next decision point, the reviewing group, during the present round of discussion.","The available evidence was considered before deciding how to address the current status of price to earnings ratio. At the next decision point, the reviewing group during the present round of discussion",0.233333333333333,1,-0.183346434337337,0.00472602900117636,1.44285714285714,0,en
nlu_0341_10,S0341,train,"Further strategy is needed before a final decision is made about the decision surrounding contract interpretation; as part of the current review, the current reviewer, during the present round of discussion. The record specifically references governing law.","Further strategy is needed before a final decision is made about the decision surrounding contract interpretation as part of the current review, the current reviewer during the present round of discussion. The record specifically references governing law.",0.0540540540540541,1,-0.254633747801489,0.00903250370174646,1.58385093167702,0,en
