audio_path,transcript,domain,subdomain,intent,entity_type,urgency,emotion
synthetic_tts/urgency_high_MED_0096.wav,My heart is racing irregularly and I feel like I might faint when I stand up. The situation is becoming serious and I need help without a long delay.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_MED_0097.wav,My child is having a seizure that has continued for several minutes and has not stopped. Can you help me understand how urgently this needs to be handled?,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,FEAR
synthetic_tts/urgency_high_MED_0098.wav,I have severe abdominal pain with repeated vomiting and I cannot keep any fluids down. I need this reviewed as soon as possible because the situation is getting worse.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL
synthetic_tts/urgency_high_MED_0099.wav,"I suddenly developed severe headache, confusion, and difficulty staying awake. Please treat this as a high-priority issue and advise on the next immediate step.",MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,ANGER
synthetic_tts/urgency_high_MED_0100.wav,I am having a severe allergic reaction with swelling around my mouth and increasing trouble breathing. I am concerned about the rapid change and need urgent assistance.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_MED_0101.wav,My postoperative wound has opened and there is heavy bleeding that will not stop. This cannot wait for a routine appointment or review; I need prompt guidance.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,FEAR
synthetic_tts/urgency_high_MED_0102.wav,I accidentally took far more of my prescription medicine than the prescribed dose. Please flag this for immediate attention because the risk is increasing.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,NEUTRAL
synthetic_tts/urgency_high_MED_0103.wav,I took the wrong medication and now I am becoming extremely drowsy and confused. I need an urgent assessment rather than a routine response.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,MEDICATION_OR_DRUG,HIGH,ANGER
synthetic_tts/urgency_high_MED_0104.wav,My oxygen reading has suddenly fallen and I am struggling to breathe normally. The situation is becoming serious and I need help without a long delay.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,FEAR
synthetic_tts/urgency_high_MED_0105.wav,I have a very high fever with confusion and severe shaking that started suddenly. Can you help me understand how urgently this needs to be handled?,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_MED_0106.wav,After taking my new medication I developed swelling of my lips and severe difficulty breathing. I need this reviewed as soon as possible because the situation is getting worse.,MEDICAL,GENERAL_TOPIC,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,MEDICATION_OR_DRUG,HIGH,NEUTRAL
synthetic_tts/urgency_high_MED_0107.wav,My home glucose reading is extremely high and I am vomiting and becoming very sleepy. Please treat this as a high-priority issue and advise on the next immediate step.,MEDICAL,GENERAL_TOPIC,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,HIGH,ANGER
synthetic_tts/urgency_high_MED_0108.wav,My blood pressure is extremely high and I now have severe chest pain and blurred vision. I am concerned about the rapid change and need urgent assistance.,MEDICAL,GENERAL_TOPIC,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,HIGH,FEAR
synthetic_tts/urgency_high_MED_0109.wav,My pulse oximeter is repeatedly showing a dangerously low oxygen level. This cannot wait for a routine appointment or review; I need prompt guidance.,MEDICAL,GENERAL_TOPIC,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,HIGH,FEAR
synthetic_tts/urgency_high_MED_0110.wav,My elderly mother has become suddenly confused and is unable to recognize family members. Please flag this for immediate attention because the risk is increasing.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,NEUTRAL
synthetic_tts/urgency_high_MED_0111.wav,I fainted twice today and now I have severe weakness and dizziness. I need an urgent assessment rather than a routine response.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,ANGER
synthetic_tts/urgency_high_MED_0112.wav,I have sudden severe back pain together with loss of bladder control. The situation is becoming serious and I need help without a long delay.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_MED_0113.wav,"My child is breathing very fast, turning pale, and becoming unusually sleepy. Can you help me understand how urgently this needs to be handled?",MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,FEAR
synthetic_tts/urgency_high_MED_0114.wav,I have severe bleeding during pregnancy with intense abdominal pain. I need this reviewed as soon as possible because the situation is getting worse.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,MEDICAL_SYMPTOM,HIGH,NEUTRAL
synthetic_tts/urgency_high_MED_0115.wav,I suddenly developed severe swelling in one leg with chest discomfort and shortness of breath. Please treat this as a high-priority issue and advise on the next immediate step.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,ANGER
synthetic_tts/urgency_high_MED_0116.wav,I inhaled a large amount of chemical fumes and now I have chest tightness and trouble breathing. I am concerned about the rapid change and need urgent assistance.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,FEAR
synthetic_tts/urgency_high_MED_0117.wav,I have a deep cut with continuous heavy bleeding despite firm pressure. This cannot wait for a routine appointment or review; I need prompt guidance.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_MED_0118.wav,My patient has become unresponsive after a sudden deterioration in breathing. Please flag this for immediate attention because the risk is increasing.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,NEUTRAL
synthetic_tts/urgency_high_MED_0119.wav,I may have taken a second dose of my heart medicine by mistake and now I feel faint. I need an urgent assessment rather than a routine response.,MEDICAL,MEDICAL_SPECIALTY,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,MEDICATION_OR_DRUG,HIGH,ANGER
synthetic_tts/urgency_high_MED_0120.wav,A recent test showed a major abnormality and I now have severe symptoms. The situation is becoming serious and I need help without a long delay.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,DIAGNOSTIC_TEST_OR_RESULT,HIGH,FEAR
synthetic_tts/urgency_critical_MED_0121.wav,I am having crushing chest pressure with heavy sweating and I feel suddenly very weak. This is happening right now and I need emergency assistance immediately.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0122.wav,I suddenly cannot catch my breath and my breathing is getting harder every minute. Please treat this as a critical situation and respond without delay.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0123.wav,My father has collapsed and is barely responding after complaining of severe chest pain. The condition is deteriorating rapidly and there is no time for a routine response.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0124.wav,There is sudden weakness on one side of my face and arm and my speech has become unclear. I need immediate escalation because waiting could cause serious harm.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0125.wav,I am coughing up a large amount of blood and I feel dizzy and extremely weak. This is an emergency and I need the fastest possible response.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0126.wav,My heart is racing irregularly and I feel like I might faint when I stand up. Please escalate this now; the situation may become dangerous within minutes.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0127.wav,My child is having a seizure that has continued for several minutes and has not stopped. The risk is immediate and I need emergency-level attention right away.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0128.wav,I have severe abdominal pain with repeated vomiting and I cannot keep any fluids down. Do not treat this as a routine issue; I need immediate intervention.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0129.wav,"I suddenly developed severe headache, confusion, and difficulty staying awake. This is happening right now and I need emergency assistance immediately.",MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0130.wav,I am having a severe allergic reaction with swelling around my mouth and increasing trouble breathing. Please treat this as a critical situation and respond without delay.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0131.wav,My postoperative wound has opened and there is heavy bleeding that will not stop. The condition is deteriorating rapidly and there is no time for a routine response.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0132.wav,I accidentally took far more of my prescription medicine than the prescribed dose. I need immediate escalation because waiting could cause serious harm.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0133.wav,I took the wrong medication and now I am becoming extremely drowsy and confused. This is an emergency and I need the fastest possible response.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,MEDICATION_OR_DRUG,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0134.wav,My oxygen reading has suddenly fallen and I am struggling to breathe normally. Please escalate this now; the situation may become dangerous within minutes.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0135.wav,I have a very high fever with confusion and severe shaking that started suddenly. The risk is immediate and I need emergency-level attention right away.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,MEDICAL_SYMPTOM,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0136.wav,After taking my new medication I developed swelling of my lips and severe difficulty breathing. Do not treat this as a routine issue; I need immediate intervention.,MEDICAL,GENERAL_TOPIC,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,MEDICATION_OR_DRUG,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0137.wav,My home glucose reading is extremely high and I am vomiting and becoming very sleepy. This is happening right now and I need emergency assistance immediately.,MEDICAL,GENERAL_TOPIC,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0138.wav,My blood pressure is extremely high and I now have severe chest pain and blurred vision. Please treat this as a critical situation and respond without delay.,MEDICAL,GENERAL_TOPIC,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0139.wav,My pulse oximeter is repeatedly showing a dangerously low oxygen level. The condition is deteriorating rapidly and there is no time for a routine response.,MEDICAL,GENERAL_TOPIC,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0140.wav,My elderly mother has become suddenly confused and is unable to recognize family members. I need immediate escalation because waiting could cause serious harm.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0141.wav,I fainted twice today and now I have severe weakness and dizziness. This is an emergency and I need the fastest possible response.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0142.wav,I have sudden severe back pain together with loss of bladder control. Please escalate this now; the situation may become dangerous within minutes.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0143.wav,"My child is breathing very fast, turning pale, and becoming unusually sleepy. The risk is immediate and I need emergency-level attention right away.",MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0144.wav,I have severe bleeding during pregnancy with intense abdominal pain. Do not treat this as a routine issue; I need immediate intervention.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,MEDICAL_SYMPTOM,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0145.wav,I suddenly developed severe swelling in one leg with chest discomfort and shortness of breath. This is happening right now and I need emergency assistance immediately.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0146.wav,I inhaled a large amount of chemical fumes and now I have chest tightness and trouble breathing. Please treat this as a critical situation and respond without delay.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0147.wav,I have a deep cut with continuous heavy bleeding despite firm pressure. The condition is deteriorating rapidly and there is no time for a routine response.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0148.wav,My patient has become unresponsive after a sudden deterioration in breathing. I need immediate escalation because waiting could cause serious harm.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0149.wav,I may have taken a second dose of my heart medicine by mistake and now I feel faint. This is an emergency and I need the fastest possible response.,MEDICAL,MEDICAL_SPECIALTY,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,MEDICATION_OR_DRUG,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0150.wav,A recent test showed a major abnormality and I now have severe symptoms. Please escalate this now; the situation may become dangerous within minutes.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,DIAGNOSTIC_TEST_OR_RESULT,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0151.wav,I am having crushing chest pressure with heavy sweating and I feel suddenly very weak. The risk is immediate and I need emergency-level attention right away.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0152.wav,I suddenly cannot catch my breath and my breathing is getting harder every minute. Do not treat this as a routine issue; I need immediate intervention.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0153.wav,My father has collapsed and is barely responding after complaining of severe chest pain. This is happening right now and I need emergency assistance immediately.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0154.wav,There is sudden weakness on one side of my face and arm and my speech has become unclear. Please treat this as a critical situation and respond without delay.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0155.wav,I am coughing up a large amount of blood and I feel dizzy and extremely weak. The condition is deteriorating rapidly and there is no time for a routine response.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0156.wav,My heart is racing irregularly and I feel like I might faint when I stand up. I need immediate escalation because waiting could cause serious harm.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0157.wav,My child is having a seizure that has continued for several minutes and has not stopped. This is an emergency and I need the fastest possible response.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0158.wav,I have severe abdominal pain with repeated vomiting and I cannot keep any fluids down. Please escalate this now; the situation may become dangerous within minutes.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0159.wav,"I suddenly developed severe headache, confusion, and difficulty staying awake. The risk is immediate and I need emergency-level attention right away.",MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0160.wav,I am having a severe allergic reaction with swelling around my mouth and increasing trouble breathing. Do not treat this as a routine issue; I need immediate intervention.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0161.wav,My postoperative wound has opened and there is heavy bleeding that will not stop. This is happening right now and I need emergency assistance immediately.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0162.wav,I accidentally took far more of my prescription medicine than the prescribed dose. Please treat this as a critical situation and respond without delay.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0163.wav,I took the wrong medication and now I am becoming extremely drowsy and confused. The condition is deteriorating rapidly and there is no time for a routine response.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,MEDICATION_OR_DRUG,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0164.wav,My oxygen reading has suddenly fallen and I am struggling to breathe normally. I need immediate escalation because waiting could cause serious harm.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0165.wav,I have a very high fever with confusion and severe shaking that started suddenly. This is an emergency and I need the fastest possible response.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0166.wav,After taking my new medication I developed swelling of my lips and severe difficulty breathing. Please escalate this now; the situation may become dangerous within minutes.,MEDICAL,GENERAL_TOPIC,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,MEDICATION_OR_DRUG,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0167.wav,My home glucose reading is extremely high and I am vomiting and becoming very sleepy. The risk is immediate and I need emergency-level attention right away.,MEDICAL,GENERAL_TOPIC,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0168.wav,My blood pressure is extremely high and I now have severe chest pain and blurred vision. Do not treat this as a routine issue; I need immediate intervention.,MEDICAL,GENERAL_TOPIC,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0169.wav,My pulse oximeter is repeatedly showing a dangerously low oxygen level. This is happening right now and I need emergency assistance immediately.,MEDICAL,GENERAL_TOPIC,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0170.wav,My elderly mother has become suddenly confused and is unable to recognize family members. Please treat this as a critical situation and respond without delay.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0171.wav,I fainted twice today and now I have severe weakness and dizziness. The condition is deteriorating rapidly and there is no time for a routine response.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0172.wav,I have sudden severe back pain together with loss of bladder control. I need immediate escalation because waiting could cause serious harm.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0173.wav,"My child is breathing very fast, turning pale, and becoming unusually sleepy. This is an emergency and I need the fastest possible response.",MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0174.wav,I have severe bleeding during pregnancy with intense abdominal pain. Please escalate this now; the situation may become dangerous within minutes.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0175.wav,I suddenly developed severe swelling in one leg with chest discomfort and shortness of breath. The risk is immediate and I need emergency-level attention right away.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0176.wav,I inhaled a large amount of chemical fumes and now I have chest tightness and trouble breathing. Do not treat this as a routine issue; I need immediate intervention.,MEDICAL,GENERAL_TOPIC,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0177.wav,I have a deep cut with continuous heavy bleeding despite firm pressure. This is happening right now and I need emergency assistance immediately.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0178.wav,My patient has become unresponsive after a sudden deterioration in breathing. Please treat this as a critical situation and respond without delay.,MEDICAL,GENERAL_TOPIC,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0179.wav,I may have taken a second dose of my heart medicine by mistake and now I feel faint. The condition is deteriorating rapidly and there is no time for a routine response.,MEDICAL,MEDICAL_SPECIALTY,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,MEDICATION_OR_DRUG,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0180.wav,A recent test showed a major abnormality and I now have severe symptoms. I need immediate escalation because waiting could cause serious harm.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,DIAGNOSTIC_TEST_OR_RESULT,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0181.wav,I am having crushing chest pressure with heavy sweating and I feel suddenly very weak. This is an emergency and I need the fastest possible response.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0182.wav,I suddenly cannot catch my breath and my breathing is getting harder every minute. Please escalate this now; the situation may become dangerous within minutes.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0183.wav,My father has collapsed and is barely responding after complaining of severe chest pain. The risk is immediate and I need emergency-level attention right away.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0184.wav,There is sudden weakness on one side of my face and arm and my speech has become unclear. Do not treat this as a routine issue; I need immediate intervention.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0185.wav,I am coughing up a large amount of blood and I feel dizzy and extremely weak. This is happening right now and I need emergency assistance immediately.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0186.wav,My heart is racing irregularly and I feel like I might faint when I stand up. Please treat this as a critical situation and respond without delay.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
synthetic_tts/urgency_critical_MED_0187.wav,My child is having a seizure that has continued for several minutes and has not stopped. The condition is deteriorating rapidly and there is no time for a routine response.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,CRITICAL,SURPRISE
synthetic_tts/urgency_critical_MED_0188.wav,I have severe abdominal pain with repeated vomiting and I cannot keep any fluids down. I need immediate escalation because waiting could cause serious harm.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,NEUTRAL
synthetic_tts/urgency_critical_MED_0189.wav,"I suddenly developed severe headache, confusion, and difficulty staying awake. This is an emergency and I need the fastest possible response.",MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,CRITICAL,FEAR
