audio_path,transcript,domain,subdomain,intent,entity_type,urgency,emotion
synthetic_tts/urgency_high_add_4309.wav,I have severe chest pain together with shortness of breath and nausea. Please treat this as a high priority and advise as soon as possible.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4310.wav,I inhaled chemical fumes and now have chest tightness and worsening breathing. I need prompt assistance because the situation is becoming serious.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4311.wav,A security incident has disrupted our financial systems and sensitive data may be exposed. This needs urgent review rather than a routine response.,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,TECHNOLOGY_AND_DIGITAL_INFRASTRUCTURE,HIGH,FEAR
synthetic_tts/urgency_high_add_4312.wav,Our cash position has fallen sharply and we may not meet near-term obligations. Please escalate this quickly because the risk is increasing.,FINANCIAL,HEALTHCARE,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,HIGH,ANGER
synthetic_tts/urgency_high_add_4313.wav,I have sudden crushing pressure in my chest with sweating and severe weakness. I need an urgent assessment and guidance on the next step.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4314.wav,I am struggling to breathe and my shortness of breath is getting worse quickly. This cannot wait for a normal review; please respond promptly.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4315.wav,One side of my face and arm suddenly feels weak and my speech is slurred. The situation is worsening and needs immediate attention.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4316.wav,A major competitor has taken substantial market share and customer losses are accelerating. Please flag this as urgent and help me decide what to do next.,FINANCIAL,TECHNOLOGY,MARKET_AND_COMPETITIVE_OUTLOOK,MARKET_AND_INDUSTRY_ANALYSIS,HIGH,ANGER
synthetic_tts/urgency_high_add_4317.wav,A major healthcare segment has reported an unexpected financial loss. Please treat this as a high priority and advise as soon as possible.,FINANCIAL,HEALTHCARE,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_METRICS_DETAIL,HIGH,FEAR
synthetic_tts/urgency_high_add_4318.wav,I am coughing up blood and feel extremely dizzy and weak. I need prompt assistance because the situation is becoming serious.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4319.wav,My father has collapsed and is barely responding after severe chest pain. This needs urgent review rather than a routine response.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,FEAR
synthetic_tts/urgency_high_add_4320.wav,My heart is beating irregularly and I feel like I may faint. Please escalate this quickly because the risk is increasing.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,ANGER
synthetic_tts/urgency_high_add_4321.wav,Our payment system has stopped processing transactions and customers cannot access their funds. I need an urgent assessment and guidance on the next step.,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR
synthetic_tts/urgency_high_add_4322.wav,We detected a potentially fraudulent transfer involving a major corporate account. This cannot wait for a normal review; please respond promptly.,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,GENERAL_BUSINESS_ADMINISTRATION,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4323.wav,My child is having a seizure that has continued for several minutes. The situation is worsening and needs immediate attention.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,FEAR
synthetic_tts/urgency_high_add_4324.wav,I have severe swelling of my lips and difficulty breathing after taking a medicine. Please flag this as urgent and help me decide what to do next.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICATION_OR_DRUG,HIGH,ANGER
synthetic_tts/urgency_high_add_4325.wav,My oxygen saturation has suddenly dropped and I am struggling to breathe. Please treat this as a high priority and advise as soon as possible.,MEDICAL,MEDICAL_SPECIALTY,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,HIGH,FEAR
synthetic_tts/urgency_high_add_4326.wav,A factory shutdown is causing a major production shortfall and threatening current orders. I need prompt assistance because the situation is becoming serious.,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,BUSINESS_OPERATIONS_AND_LOGISTICS,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4327.wav,A sudden working-capital shortfall could prevent us from paying critical suppliers. This needs urgent review rather than a routine response.,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,HIGH,FEAR
synthetic_tts/urgency_high_add_4328.wav,My elderly mother has suddenly become confused and cannot recognize anyone. Please escalate this quickly because the risk is increasing.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,ANGER
synthetic_tts/urgency_high_add_4329.wav,I have severe chest pain together with shortness of breath and nausea. I need an urgent assessment and guidance on the next step.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4330.wav,I inhaled chemical fumes and now have chest tightness and worsening breathing. This cannot wait for a normal review; please respond promptly.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4331.wav,A critical technology project has failed and may cause a large unexpected financial loss. The situation is worsening and needs immediate attention.,FINANCIAL,TECHNOLOGY,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR
synthetic_tts/urgency_high_add_4332.wav,A serious governance issue has emerged involving a major healthcare contract. Please flag this as urgent and help me decide what to do next.,FINANCIAL,HEALTHCARE,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,BUSINESS_GOVERNANCE_AND_RELATIONS,HIGH,ANGER
synthetic_tts/urgency_high_add_4333.wav,I have sudden crushing pressure in my chest with sweating and severe weakness. Please treat this as a high priority and advise as soon as possible.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4334.wav,I am struggling to breathe and my shortness of breath is getting worse quickly. I need prompt assistance because the situation is becoming serious.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4335.wav,One side of my face and arm suddenly feels weak and my speech is slurred. This needs urgent review rather than a routine response.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4336.wav,Our cash position has fallen sharply and we may not meet near-term obligations. Please escalate this quickly because the risk is increasing.,FINANCIAL,HEALTHCARE,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,HIGH,ANGER
synthetic_tts/urgency_high_add_4337.wav,A regulatory decision could immediately suspend a major healthcare revenue stream. I need an urgent assessment and guidance on the next step.,FINANCIAL,HEALTHCARE,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR
synthetic_tts/urgency_high_add_4338.wav,I am coughing up blood and feel extremely dizzy and weak. This cannot wait for a normal review; please respond promptly.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4339.wav,My father has collapsed and is barely responding after severe chest pain. The situation is worsening and needs immediate attention.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,FEAR
synthetic_tts/urgency_high_add_4340.wav,My heart is beating irregularly and I feel like I may faint. Please flag this as urgent and help me decide what to do next.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,ANGER
synthetic_tts/urgency_high_add_4341.wav,A major healthcare segment has reported an unexpected financial loss. Please treat this as a high priority and advise as soon as possible.,FINANCIAL,HEALTHCARE,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_METRICS_DETAIL,HIGH,FEAR
synthetic_tts/urgency_high_add_4342.wav,An unexpected loss in a major business segment threatens our quarterly target. I need prompt assistance because the situation is becoming serious.,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,CORPORATE_FINANCIAL_PERFORMANCE,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4343.wav,My child is having a seizure that has continued for several minutes. This needs urgent review rather than a routine response.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,FEAR
synthetic_tts/urgency_high_add_4344.wav,I have severe swelling of my lips and difficulty breathing after taking a medicine. Please escalate this quickly because the risk is increasing.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICATION_OR_DRUG,HIGH,ANGER
synthetic_tts/urgency_high_add_4345.wav,My oxygen saturation has suddenly dropped and I am struggling to breathe. I need an urgent assessment and guidance on the next step.,MEDICAL,MEDICAL_SPECIALTY,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,HIGH,FEAR
synthetic_tts/urgency_high_add_4346.wav,We detected a potentially fraudulent transfer involving a major corporate account. This cannot wait for a normal review; please respond promptly.,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,GENERAL_BUSINESS_ADMINISTRATION,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4347.wav,A security incident has disrupted our financial systems and sensitive data may be exposed. The situation is worsening and needs immediate attention.,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,TECHNOLOGY_AND_DIGITAL_INFRASTRUCTURE,HIGH,FEAR
synthetic_tts/urgency_high_add_4348.wav,My elderly mother has suddenly become confused and cannot recognize anyone. Please flag this as urgent and help me decide what to do next.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,ANGER
synthetic_tts/urgency_high_add_4349.wav,I have severe chest pain together with shortness of breath and nausea. Please treat this as a high priority and advise as soon as possible.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4350.wav,I inhaled chemical fumes and now have chest tightness and worsening breathing. I need prompt assistance because the situation is becoming serious.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4351.wav,A sudden working-capital shortfall could prevent us from paying critical suppliers. This needs urgent review rather than a routine response.,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,HIGH,FEAR
synthetic_tts/urgency_high_add_4352.wav,A major competitor has taken substantial market share and customer losses are accelerating. Please escalate this quickly because the risk is increasing.,FINANCIAL,TECHNOLOGY,MARKET_AND_COMPETITIVE_OUTLOOK,MARKET_AND_INDUSTRY_ANALYSIS,HIGH,ANGER
synthetic_tts/urgency_high_add_4353.wav,I have sudden crushing pressure in my chest with sweating and severe weakness. I need an urgent assessment and guidance on the next step.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4354.wav,I am struggling to breathe and my shortness of breath is getting worse quickly. This cannot wait for a normal review; please respond promptly.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4355.wav,One side of my face and arm suddenly feels weak and my speech is slurred. The situation is worsening and needs immediate attention.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4356.wav,A serious governance issue has emerged involving a major healthcare contract. Please flag this as urgent and help me decide what to do next.,FINANCIAL,HEALTHCARE,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,BUSINESS_GOVERNANCE_AND_RELATIONS,HIGH,ANGER
synthetic_tts/urgency_high_add_4357.wav,Our payment system has stopped processing transactions and customers cannot access their funds. Please treat this as a high priority and advise as soon as possible.,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR
synthetic_tts/urgency_high_add_4358.wav,I am coughing up blood and feel extremely dizzy and weak. I need prompt assistance because the situation is becoming serious.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4359.wav,My father has collapsed and is barely responding after severe chest pain. This needs urgent review rather than a routine response.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,FEAR
synthetic_tts/urgency_high_add_4360.wav,My heart is beating irregularly and I feel like I may faint. Please escalate this quickly because the risk is increasing.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,ANGER
synthetic_tts/urgency_high_add_4361.wav,A regulatory decision could immediately suspend a major healthcare revenue stream. I need an urgent assessment and guidance on the next step.,FINANCIAL,HEALTHCARE,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR
synthetic_tts/urgency_high_add_4362.wav,A factory shutdown is causing a major production shortfall and threatening current orders. This cannot wait for a normal review; please respond promptly.,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,BUSINESS_OPERATIONS_AND_LOGISTICS,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4363.wav,My child is having a seizure that has continued for several minutes. The situation is worsening and needs immediate attention.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,FEAR
synthetic_tts/urgency_high_add_4364.wav,I have severe swelling of my lips and difficulty breathing after taking a medicine. Please flag this as urgent and help me decide what to do next.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICATION_OR_DRUG,HIGH,ANGER
synthetic_tts/urgency_high_add_4365.wav,My oxygen saturation has suddenly dropped and I am struggling to breathe. Please treat this as a high priority and advise as soon as possible.,MEDICAL,MEDICAL_SPECIALTY,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,HIGH,FEAR
synthetic_tts/urgency_high_add_4366.wav,An unexpected loss in a major business segment threatens our quarterly target. I need prompt assistance because the situation is becoming serious.,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,CORPORATE_FINANCIAL_PERFORMANCE,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4367.wav,A critical technology project has failed and may cause a large unexpected financial loss. This needs urgent review rather than a routine response.,FINANCIAL,TECHNOLOGY,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR
synthetic_tts/urgency_high_add_4368.wav,My elderly mother has suddenly become confused and cannot recognize anyone. Please escalate this quickly because the risk is increasing.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,ANGER
synthetic_tts/urgency_high_add_4369.wav,I have severe chest pain together with shortness of breath and nausea. I need an urgent assessment and guidance on the next step.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4370.wav,I inhaled chemical fumes and now have chest tightness and worsening breathing. This cannot wait for a normal review; please respond promptly.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4371.wav,A security incident has disrupted our financial systems and sensitive data may be exposed. The situation is worsening and needs immediate attention.,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,TECHNOLOGY_AND_DIGITAL_INFRASTRUCTURE,HIGH,FEAR
synthetic_tts/urgency_high_add_4372.wav,Our cash position has fallen sharply and we may not meet near-term obligations. Please flag this as urgent and help me decide what to do next.,FINANCIAL,HEALTHCARE,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,HIGH,ANGER
synthetic_tts/urgency_high_add_4373.wav,I have sudden crushing pressure in my chest with sweating and severe weakness. Please treat this as a high priority and advise as soon as possible.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4374.wav,I am struggling to breathe and my shortness of breath is getting worse quickly. I need prompt assistance because the situation is becoming serious.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4375.wav,One side of my face and arm suddenly feels weak and my speech is slurred. This needs urgent review rather than a routine response.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4376.wav,A major competitor has taken substantial market share and customer losses are accelerating. Please escalate this quickly because the risk is increasing.,FINANCIAL,TECHNOLOGY,MARKET_AND_COMPETITIVE_OUTLOOK,MARKET_AND_INDUSTRY_ANALYSIS,HIGH,ANGER
synthetic_tts/urgency_high_add_4377.wav,A major healthcare segment has reported an unexpected financial loss. I need an urgent assessment and guidance on the next step.,FINANCIAL,HEALTHCARE,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_METRICS_DETAIL,HIGH,FEAR
synthetic_tts/urgency_high_add_4378.wav,I am coughing up blood and feel extremely dizzy and weak. This cannot wait for a normal review; please respond promptly.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4379.wav,My father has collapsed and is barely responding after severe chest pain. The situation is worsening and needs immediate attention.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,FEAR
synthetic_tts/urgency_high_add_4380.wav,My heart is beating irregularly and I feel like I may faint. Please flag this as urgent and help me decide what to do next.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,ANGER
synthetic_tts/urgency_high_add_4381.wav,Our payment system has stopped processing transactions and customers cannot access their funds. Please treat this as a high priority and advise as soon as possible.,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR
synthetic_tts/urgency_high_add_4382.wav,We detected a potentially fraudulent transfer involving a major corporate account. I need prompt assistance because the situation is becoming serious.,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,GENERAL_BUSINESS_ADMINISTRATION,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4383.wav,My child is having a seizure that has continued for several minutes. This needs urgent review rather than a routine response.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,FEAR
synthetic_tts/urgency_high_add_4384.wav,I have severe swelling of my lips and difficulty breathing after taking a medicine. Please escalate this quickly because the risk is increasing.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICATION_OR_DRUG,HIGH,ANGER
synthetic_tts/urgency_high_add_4385.wav,My oxygen saturation has suddenly dropped and I am struggling to breathe. I need an urgent assessment and guidance on the next step.,MEDICAL,MEDICAL_SPECIALTY,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,HIGH,FEAR
synthetic_tts/urgency_high_add_4386.wav,A factory shutdown is causing a major production shortfall and threatening current orders. This cannot wait for a normal review; please respond promptly.,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,BUSINESS_OPERATIONS_AND_LOGISTICS,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4387.wav,A sudden working-capital shortfall could prevent us from paying critical suppliers. The situation is worsening and needs immediate attention.,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,HIGH,FEAR
synthetic_tts/urgency_high_add_4388.wav,My elderly mother has suddenly become confused and cannot recognize anyone. Please flag this as urgent and help me decide what to do next.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,ANGER
synthetic_tts/urgency_high_add_4389.wav,I have severe chest pain together with shortness of breath and nausea. Please treat this as a high priority and advise as soon as possible.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4390.wav,I inhaled chemical fumes and now have chest tightness and worsening breathing. I need prompt assistance because the situation is becoming serious.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4391.wav,A critical technology project has failed and may cause a large unexpected financial loss. This needs urgent review rather than a routine response.,FINANCIAL,TECHNOLOGY,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR
synthetic_tts/urgency_high_add_4392.wav,A serious governance issue has emerged involving a major healthcare contract. Please escalate this quickly because the risk is increasing.,FINANCIAL,HEALTHCARE,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,BUSINESS_GOVERNANCE_AND_RELATIONS,HIGH,ANGER
synthetic_tts/urgency_high_add_4393.wav,I have sudden crushing pressure in my chest with sweating and severe weakness. I need an urgent assessment and guidance on the next step.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4394.wav,I am struggling to breathe and my shortness of breath is getting worse quickly. This cannot wait for a normal review; please respond promptly.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4395.wav,One side of my face and arm suddenly feels weak and my speech is slurred. The situation is worsening and needs immediate attention.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR
synthetic_tts/urgency_high_add_4396.wav,Our cash position has fallen sharply and we may not meet near-term obligations. Please flag this as urgent and help me decide what to do next.,FINANCIAL,HEALTHCARE,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,HIGH,ANGER
synthetic_tts/urgency_high_add_4397.wav,A regulatory decision could immediately suspend a major healthcare revenue stream. Please treat this as a high priority and advise as soon as possible.,FINANCIAL,HEALTHCARE,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR
synthetic_tts/urgency_high_add_4398.wav,I am coughing up blood and feel extremely dizzy and weak. I need prompt assistance because the situation is becoming serious.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4399.wav,My father has collapsed and is barely responding after severe chest pain. This needs urgent review rather than a routine response.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,FEAR
synthetic_tts/urgency_high_add_4400.wav,My heart is beating irregularly and I feel like I may faint. Please escalate this quickly because the risk is increasing.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,ANGER
synthetic_tts/urgency_high_add_4401.wav,A major healthcare segment has reported an unexpected financial loss. I need an urgent assessment and guidance on the next step.,FINANCIAL,HEALTHCARE,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_METRICS_DETAIL,HIGH,FEAR
synthetic_tts/urgency_high_add_4402.wav,An unexpected loss in a major business segment threatens our quarterly target. This cannot wait for a normal review; please respond promptly.,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,CORPORATE_FINANCIAL_PERFORMANCE,HIGH,NEUTRAL
synthetic_tts/urgency_high_add_4403.wav,My child is having a seizure that has continued for several minutes. The situation is worsening and needs immediate attention.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,FEAR
synthetic_tts/urgency_high_add_4404.wav,I have severe swelling of my lips and difficulty breathing after taking a medicine. Please flag this as urgent and help me decide what to do next.,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICATION_OR_DRUG,HIGH,ANGER
synthetic_tts/urgency_high_add_4405.wav,My oxygen saturation has suddenly dropped and I am struggling to breathe. Please treat this as a high priority and advise as soon as possible.,MEDICAL,MEDICAL_SPECIALTY,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,HIGH,FEAR
